Tracking Number,Reference Number(s),Status,Manifest Date,Ship To Name,Ship To City,Ship To State/Province,Ship To Country,Service,Scheduled Delivery,Images,Alternate Address Delivery Notification Failed,Alternate Delivery Address Name,Alternate Delivery Address Phone,Alternate Delivery Address Address Line 1,Alternate Delivery Address Address Line 2,Alternate Delivery Address Address Line 3,Alternate Delivery Address City,Alternate Delivery Address State,Alternate Delivery Address Postal Code,Alternate Delivery Address Country,Alternate Tracking Number,Appointment Made,Appointment Requested Date,Appointment Requested Start Time,Appointment Requested End Time,Arrival Date,Arrival Time,Bill To Name,Bill To Account Number,Bill To Address Line 1,Bill To Address Line 2,Bill To Address Line 3,Bill To Address Line 4,Bill To Address Line 5,Bill To City,Bill To State,Bill To Postal Code,Bill To Country,Bill To Email Address,Bill To Fax Number,Bond Date,Bond Number,Booking Number,Carrier,Chargeable Weight,Chargeable Weight UOM,Charges,Class,Clinical Trials Indicator,COD Amount Collected,COD Amount Due,COD Collected Currency Type,Commercial Invoice Removal,Commodity,Container,Customer Pickup,Date Delivered,Declared Value,Delivery Location,Delivery Preference,Delivery Time,Departure Date,Departure Time,Description of Goods,Doc Indicator,Earliest Delivery Time,Exception Description,Exception Resolution,Exception Status Description,Flight/Voyage,Handling Unit,Harmonized Code,Hazardous Materials,Hold at UPS Access Point Shipments,In-bond Entry Code,Infectious Substances Category A,Insured  Value,Insured Value Currency Code,Label Delivery Method,Large Package,Liftgate on Pickup,Liftgate on Delivery,Load Type,Location Assured,Manufacture Country,Master Bill of Lading,Mode of Transportation,Number of Pieces,Number of Pieces - UOM,Original Scheduled Delivery Date,Original Scheduled Delivery Time,Package Height,Package Length,Package Width,Package Dimensional Weight,Package Reference No. 1,Package Reference No. 2,Package Reference No. 3,Package Reference No. 4,Package Reference No. 5,Package Reference No. Type 1,Package Reference No. Type 2,Package Reference No. Type 3,Package Reference No. Type 4,Package Reference No. Type 5,Package Release Code Required,Pickup By Date,Pickup Preference,Postal Service Tracking ID,Product,Product Line,Received By,Residential Address,Return Services,Return To Name,Return To Attention,Return To Address Line 1,Return To Address Line 2,Return To Address Line 3,Return To City,Return To State/Province,Return To Postal Code,Return To Country,Return To Telephone,Return To Sender Indicator,Revised Door ETA Date,Revised Door ETA Time,Saturday Delivery,Scheduled Delivery Time,Ship To Attention,Ship To Address Line 1,Ship To Address Line 2,Ship To Address Line 3,Ship-to Address Line 4,Ship-to Address Line 5,Ship To Postal Code,Ship-to Email Address,Ship-to Fax Number,Ship To Telephone,Shipment Activity Date,Shipment Activity Time,Shipment Charge Type,Shipment Reference No. 1,Shipment Reference No. 2,Shipment Reference No. Type 1,Shipment Reference No. Type 2,Shipment Type,Shipment Volume,Shipper Name,Ship To Location,Shipper Attention,Shipper Address Line 1,Shipper Address Line 2,Shipper Address Line 3,Shipper Address Line 4,Shipper Address Line 5,Shipper City,Shipper State/Province,Shipper Postal Code,Shipper Country,Shipper Email Address,Shipper Fax Number,Special Instructions,UPS carbon neutral,UPS Company Principal Customer Identification Number,UPS Delivery Intercept Indicator,UPS Delivery Intercept Origin,UPS Delivery Intercept Name of Requester,UPS Delivery Intercept Request Date,UPS Delivery Intercept Request Time,UPS Delivery Intercept Status,UPS Delivery Intercept Type,New Delivery Customer Name,New Delivery Attention,New Delivery Address 1,New Delivery Address 2,New Delivery Address 3,New Delivery City,New Delivery State/Province,New Delivery Postal Code,New Delivery Country,UPS Import Control Indicator,UPS Import Control Label Type,UPS Premium Care(TM),UPS Returns Flexible Access,UPS Returns ® Exchange,Vessel,Weight
1Z85X99X0352888727,836557 SO 00003|2557513|828179 SO 00003|2557490|1000507.0|953161|N,Delivered,7/12/2017,,CHAMPAIGN,IL,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,2AW465,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,DOCK,UPS will Deliver,9:50 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,7,,7/18/2017,By End Of Day,,,,,828179 SO 00003,2557490,1000507,953161,N,,,,,,NO,,UPS will Pick up,,,,YORK,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,61820,,,,7/18/2017,9:50 AM,Freight Collect,836557 SO 00003,2557513,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,11.40 LBS
1Z85X99X0353000370,835762 SZ 00003|2407620|835762 SZ 00003|2407620|1104758.0|962490|N,Delivered,7/12/2017,,GRAND PRAIRIE,TX,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,400A8R,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,DOCK,UPS will Deliver,12:15 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/18/2017,By End Of Day,,,,,835762 SZ 00003,2407620,1104758,962490,N,,,,,,NO,,UPS will Pick up,,,,MORENO,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,SUITE 500,,,,75052,,,,7/18/2017,12:15 PM,Third Party Billing,835762 SZ 00003,2407620,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,24.90 LBS
1Z85X99X0353074416,835760 SZ 00003|2407591|835760 SZ 00003|2407591|1062612.0|962487|N,Delivered,7/12/2017,,TAMPA,FL,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,INSIDE DELIV,UPS will Deliver,9:58 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,9,,7/19/2017,By End Of Day,,,,,835760 SZ 00003,2407591,1062612,962487,N,,,,,,NO,,UPS will Pick up,,,,SCOTTY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,33619,,,18136232834,7/19/2017,9:58 AM,Prepaid,835760 SZ 00003,2407591,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,19.20 LBS
1Z85X99X0353129045,835760 SZ 00003|2407591|835760 SZ 00003|2407591|1062612.0|962487|N,Delivered,7/12/2017,,TAMPA,FL,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,INSIDE DELIV,UPS will Deliver,9:58 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,9,,7/19/2017,By End Of Day,,,,,835760 SZ 00003,2407591,1062612,962487,N,,,,,,NO,,UPS will Pick up,,,,SCOTTY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,33619,,,18136232834,7/19/2017,9:58 AM,Prepaid,835760 SZ 00003,2407591,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,19.20 LBS
1Z85X99X0353147347,836216 SZ 00003|2407618|836216 SZ 00003|2407618|1009049.0|963029|N,Delivered,7/12/2017,,CONVERSE,TX,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,RECEIVER,UPS will Deliver,10:48 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/18/2017,By End Of Day,,,,,836216 SZ 00003,2407618,1009049,963029,N,,,,,,NO,,UPS will Pick up,,,,DIMAS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,78109,,,,7/18/2017,10:48 AM,Prepaid,836216 SZ 00003,2407618,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,33.20 LBS
1Z85X99X0353221060,836144 SZ 00003|2407585|836144 SZ 00003|2407585|1011996.0|962935|N,Delivered,7/12/2017,,BLOOMINGTON,IL,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,FRONT DESK,UPS will Deliver,9:09 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/18/2017,By End Of Day,,,,,836144 SZ 00003,2407585,1011996,962935,N,,,,,,NO,,UPS will Pick up,,,,PIPPEN,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,61701,,,,7/18/2017,9:09 AM,Prepaid,836144 SZ 00003,2407585,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,5.40 LBS
1Z85X99X0353246730,30|IM|30|IM,Void,7/12/2017,,ROMULUS,MI,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,Not Avail.,No Value,,UPS will Deliver,,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/18/2017,By End Of Day,,,,,30,IM,,,,,,,,,NO,,UPS will Pick up,,,,,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,REEFER PETERBILT,,CASE# CL737701,,,,48174,,,,7/12/2017,7:50 PM,Prepaid,30,IM,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,1.00 LBS
1Z85X99X0353248756,836216 SZ 00003|2407618|836216 SZ 00003|2407618|1009049.0|963029|N,Delivered,7/12/2017,,CONVERSE,TX,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,RECEIVER,UPS will Deliver,10:48 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/18/2017,By End Of Day,,,,,836216 SZ 00003,2407618,1009049,963029,N,,,,,,NO,,UPS will Pick up,,,,DIMAS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,78109,,,,7/18/2017,10:48 AM,Prepaid,836216 SZ 00003,2407618,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,15.50 LBS
1Z85X99X0353307334,835716 SZ 00003|2407602|835716 SZ 00003|2407602|1059915.0|962432|N,Delivered,7/12/2017,,BOISE,ID,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,DOCK,UPS will Deliver,10:34 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/14/2017,By End Of Day,,,,,835716 SZ 00003,2407602,1059915,962432,N,,,,,,NO,,UPS will Pick up,,,,TAYLOR,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,83705,,,12083427711,7/14/2017,10:34 AM,Prepaid,835716 SZ 00003,2407602,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,0.60 LBS
1Z85X99X0353335492,836080 SZ 00003|2407576|836080 SZ 00003|2407576|1078724.0|962826|N,Delivered,7/12/2017,,CRESAPTOWN,MD,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,RECEIVER,UPS will Deliver,10:08 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/19/2017,By End Of Day,,,,,836080 SZ 00003,2407576,1078724,962826,N,,,,,,NO,,UPS will Pick up,,,,GREENE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,215022217,,,,7/19/2017,10:08 AM,Prepaid,836080 SZ 00003,2407576,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,3.90 LBS
1Z85X99X0353344642,827013 SO 00003|2557481|827013 SO 00003|2557482|1081327.0|963089|N,Delivered,7/12/2017,,ROUND LAKE,MN,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,560950,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,OFFICE,UPS will Deliver,10:12 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/18/2017,By End Of Day,,,,,827013 SO 00003,2557482,1081327,963089,N,,,,,,NO,,UPS will Pick up,,,,HEALTH,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,3 SIXTH AVENUE,DOCK 8,,,56167,,,,7/18/2017,10:12 AM,Freight Collect,827013 SO 00003,2557481,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,23.90 LBS
1Z85X99X0353365861,836204 SZ 00003|2407633|836204 SZ 00003|2407633|1004169.0|963019|N,Delivered,7/12/2017,,ARDMORE,OK,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,FRONT DESK,UPS will Deliver,10:22 AM,,--,,NO,--,THE RECEIVER HAS MOVED. WE'RE  ATTEMPTING TO OBTAIN A NEW DELIVERY ADDRESS FOR THIS RECEIVER.,THE ADDRESS WAS CORRECTED.,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/18/2017,By End Of Day,,,,,836204 SZ 00003,2407633,1004169,963019,N,,,,,,NO,,UPS will Pick up,,,,BROWN,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,73401,,,,7/19/2017,10:22 AM,Prepaid,836204 SZ 00003,2407633,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,4.40 LBS
1Z85X99X0353374057,827013 SO 00003|2557481|827013 SO 00003|2557481|1081327.0|963089|N,Delivered,7/12/2017,,ROUND LAKE,MN,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,560950,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,OFFICE,UPS will Deliver,10:12 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/18/2017,By End Of Day,,,,,827013 SO 00003,2557481,1081327,963089,N,,,,,,NO,,UPS will Pick up,,,,HEALTH,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,3 SIXTH AVENUE,DOCK 8,,,56167,,,,7/18/2017,10:12 AM,Freight Collect,827013 SO 00003,2557481,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,23.80 LBS
1Z85X99X0353397238,835760 SZ 00003|2407591|835760 SZ 00003|2407591|1062612.0|962487|N,Delivered,7/12/2017,,TAMPA,FL,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,INSIDE DELIV,UPS will Deliver,9:58 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,9,,7/19/2017,By End Of Day,,,,,835760 SZ 00003,2407591,1062612,962487,N,,,,,,NO,,UPS will Pick up,,,,SCOTTY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,33619,,,18136232834,7/19/2017,9:58 AM,Prepaid,835760 SZ 00003,2407591,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,19.20 LBS
1Z85X99X0353397630,836250 SZ 00003|2407627|836250 SZ 00003|2407627|1029726.0|963062|N,Delivered,7/12/2017,,YORK,PA,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,RECEIVER,UPS will Deliver,1:11 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/19/2017,By End Of Day,,,,,836250 SZ 00003,2407627,1029726,963062,N,,,,,,NO,,UPS will Pick up,,,,NELSON,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,17402,,,,7/19/2017,1:11 PM,Prepaid,836250 SZ 00003,2407627,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,4.10 LBS
1Z85X99X0353413460,821650 SO 00003|2557505|821650 SO 00003|2557505|1079544.0|946728|N,Delivered,7/12/2017,,LAREDO,TX,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,A528F4,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,DOCK,UPS will Deliver,10:45 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/18/2017,By End Of Day,,,,,821650 SO 00003,2557505,1079544,946728,N,,,,,,NO,,UPS will Pick up,,,,REID,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,13520 MERCURY DRIVE,CIM-120710-8EA,,,78045,,,,7/18/2017,10:45 AM,Freight Collect,821650 SO 00003,2557505,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,4.00 LBS
1Z85X99X0353465128,836141 SZ 00003|2407601|836141 SZ 00003|2407601|1012096.0|962932|N,Delivered,7/12/2017,,COLLINSVILLE,IL,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,FRONT DESK,UPS will Deliver,10:01 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/18/2017,By End Of Day,,,,,836141 SZ 00003,2407601,1012096,962932,N,,,,,,NO,,UPS will Pick up,,,,AGERS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,62234,,,,7/18/2017,10:01 AM,Prepaid,836141 SZ 00003,2407601,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,2.20 LBS
1Z85X99X0353470612,836157 SZ 00003|2407612|836157 SZ 00003|2407612|1030693.0|963188|N,Delivered,7/12/2017,,ONTARIO,CA,US,UPS Ground,7/13/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/13/2017,No Value,DOCK,UPS will Deliver,1:05 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/13/2017,By End Of Day,,,,,836157 SZ 00003,2407612,1030693,963188,N,,,,,,NO,,UPS will Pick up,,,,MIKE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,91761,,,18667888577,7/13/2017,1:05 PM,Prepaid,836157 SZ 00003,2407612,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,9.40 LBS
1Z85X99X0353492170,836147 SZ 00003|2407609|836147 SZ 00003|2407609|1100705.0|963186|N,Delivered,7/12/2017,,BIRMINGHAM,AL,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,FRONT DESK,UPS will Deliver,10:08 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/19/2017,By End Of Day,,,,,836147 SZ 00003,2407609,1100705,963186,N,,,,,,NO,,UPS will Pick up,,,,J ORR,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,35217,,,,7/19/2017,10:08 AM,Prepaid,836147 SZ 00003,2407609,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,3.40 LBS
1Z85X99X0353539807,835763 SZ 00003|2407621|835763 SZ 00003|2407621|1104757.0|962491|N,Delivered,7/12/2017,,RENO,NV,US,UPS Ground,7/13/2017,,,,,,,,,,,,,,,--,--,,--,,400A8R,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/13/2017,No Value,DOCK,UPS will Deliver,10:20 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/13/2017,By End Of Day,,,,,835763 SZ 00003,2407621,1104757,962491,N,,,,,,NO,,UPS will Pick up,,,,RAMIREZ,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,895212997,,,,7/13/2017,10:20 AM,Third Party Billing,835763 SZ 00003,2407621,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,28.10 LBS
1Z85X99X0353547736,836572 SZ 00003|2407634|836572 SZ 00003|2407634|1105639.0|963224|N,Delivered,7/12/2017,,CROSSVILLE,TN,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,FRONT DESK,UPS will Deliver,4:29 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/19/2017,By End Of Day,,,,,836572 SZ 00003,2407634,1105639,963224,N,,,,,,NO,,UPS will Pick up,,,,WRIGHT,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,38571,,,,7/19/2017,4:29 PM,Prepaid,836572 SZ 00003,2407634,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,12.60 LBS
1Z85X99X0353575367,835760 SZ 00003|2407591|835760 SZ 00003|2407591|1062612.0|962487|N,Delivered,7/12/2017,,TAMPA,FL,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,INSIDE DELIV,UPS will Deliver,9:58 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,9,,7/19/2017,By End Of Day,,,,,835760 SZ 00003,2407591,1062612,962487,N,,,,,,NO,,UPS will Pick up,,,,SCOTTY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,33619,,,18136232834,7/19/2017,9:58 AM,Prepaid,835760 SZ 00003,2407591,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,19.90 LBS
1Z85X99X0353602014,826071 SO 00003|2557478|826071 SO 00003|2557478|1014806.0|951107|N,Delivered,7/12/2017,,SPRINGFIELD,OH,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,28A4V4,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,RECEPTION,UPS will Deliver,10:04 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/18/2017,By End Of Day,,,,,826071 SO 00003,2557478,1014806,951107,N,,,,,,NO,,UPS will Pick up,,,,GARRETT,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,2255 PROGRESS DRIVE,,"INT'L TRUCK & ENGINE, EXPORT",C/O ROLLINS 3PL,,,45505,,,,7/18/2017,10:04 AM,Freight Collect,826071 SO 00003,2557478,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,4.40 LBS
1Z85X99X0353611568,836145 SZ 00003|2407598|836145 SZ 00003|2407598|1001918.0|962936|N,Delivered,7/12/2017,,CLINTON,NC,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,RECEIVER,UPS will Deliver,11:02 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/19/2017,By End Of Day,,,,,836145 SZ 00003,2407598,1001918,962936,N,,,,,,NO,,UPS will Pick up,,,,COOLYKE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,28328,,,,7/19/2017,11:02 AM,Prepaid,836145 SZ 00003,2407598,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,8.60 LBS
1Z85X99X0353651686,836092 SZ 00003|2407575|836092 SZ 00003|2407575|1044590.0|962837|N,Delivered,7/12/2017,,WYOMING,MI,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,DOCK,UPS will Deliver,10:00 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/18/2017,By End Of Day,,,,,836092 SZ 00003,2407575,1044590,962837,N,,,,,,NO,,UPS will Pick up,,,,BARRY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,49509,,,16309722720,7/18/2017,10:00 AM,Prepaid,836092 SZ 00003,2407575,,,,,,85X99X,SHIPPING DEPT,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,2.50 LBS
